country,preference_category,snapshot_date,priority_year,pending,spread_days,regime,depletion_per_day,months_to_clear,projected_clear_date,actual_clear_date,error_months,abs_error_months,note
Rest of the World,EB2,2024-11-03,2021,1362,120,eb2_ahead,-5.07,4.9,2025-03-30,2024-12-01,3.9,3.9,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2021,1294,120,eb2_ahead,-4.49,4.6,2025-04-22,2025-01-01,3.6,3.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2021,1244,121,eb2_ahead,-3.32,4.4,2025-05-18,2025-02-01,3.5,3.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2021,1189,121,eb2_ahead,-1.88,4.2,2025-06-12,2025-03-01,3.4,3.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2021,1094,165,eb2_ahead,-2.22,3.9,2025-06-29,2025-04-01,2.9,2.9,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2021,1014,172,eb2_ahead,-2.45,5.4,2025-09-19,2025-05-01,4.6,4.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2021,970,172,eb2_ahead,-2.41,5.2,2025-10-10,2025-06-01,4.3,4.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2021,835,153,eb2_ahead,-1.67,4.5,2025-12-19,2025-09-01,3.6,3.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2021,777,153,eb2_ahead,-1.59,4.2,2026-01-07,2025-10-01,3.2,3.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2021,771,244,eb2_ahead,-1.33,2.8,2025-12-24,2025-11-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2021,737,244,eb2_ahead,-1.09,2.6,2026-01-22,2025-12-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2021,750,292,eb2_ahead,-0.3,2.7,2026-02-22,2026-01-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2021,752,345,eb2_ahead,-0.21,2.7,2026-03-24,2026-02-01,1.7,1.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2021,737,305,eb2_ahead,0.0,2.6,2026-04-24,2026-03-01,1.8,1.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2021,695,380,eb2_ahead,-0.61,2.5,2026-05-17,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2021,677,380,eb2_ahead,-0.82,3.6,2026-07-22,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-02-22,2022,12183,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB2,2024-03-03,2022,11370,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB2,2024-04-03,2022,15892,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2022,11150,54,near_parity,-14.55,31.8,2026-12-27,2024-06-01,30.8,30.8,| supply-floor applied
Rest of the World,EB2,2024-06-03,2022,11031,54,near_parity,-3.68,98.3,2032-08-13,2024-07-01,97.4,97.4,
Rest of the World,EB2,2024-07-03,2022,8720,469,eb2_ahead,-78.81,24.9,2026-07-30,2024-08-01,23.9,23.9,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2024-08-03,2022,6900,469,eb2_ahead,-46.2,19.7,2026-03-25,2024-09-01,18.7,18.7,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2024-09-03,2022,7896,834,eb2_ahead,-34.08,22.5,2026-07-20,2024-10-01,21.6,21.6,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2024-10-03,2022,7604,120,eb2_ahead,-12.13,21.7,2026-07-25,2024-11-01,20.7,20.7,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2024-11-03,2022,7034,120,eb2_ahead,1.46,25.1,2026-12-06,2024-12-01,24.1,24.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2022,5677,120,eb2_ahead,-24.38,16.2,2026-04-10,2025-01-01,15.2,15.2,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-01-03,2022,5085,121,eb2_ahead,-27.38,14.5,2026-03-20,2025-02-01,13.5,13.5,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-02-03,2022,4616,121,eb2_ahead,-26.28,13.2,2026-03-11,2025-03-01,12.3,12.3,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-03-03,2022,3960,165,eb2_ahead,-19.08,11.3,2026-02-10,2025-04-01,10.3,10.3,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-04-07,2022,3280,172,eb2_ahead,-19.2,9.4,2026-01-16,2025-05-01,8.5,8.5,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-05-05,2022,2903,172,eb2_ahead,-18.82,8.3,2026-01-12,2025-06-01,7.4,7.4,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-08-05,2022,2383,153,eb2_ahead,-10.17,7.7,2026-03-27,2025-09-01,6.8,6.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2022,2235,153,eb2_ahead,-7.01,10.5,2026-07-18,2025-10-01,9.5,9.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-10-02,2022,2194,244,eb2_ahead,-4.73,7.8,2026-05-28,2025-11-01,6.8,6.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2022,2095,244,eb2_ahead,-3.2,7.5,2026-06-18,2025-12-01,6.5,6.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2022,2046,292,eb2_ahead,-2.08,7.3,2026-07-13,2026-01-01,6.3,6.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2022,2011,345,eb2_ahead,-1.99,7.2,2026-08-08,2026-02-01,6.2,6.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2022,1952,305,eb2_ahead,-1.55,7.0,2026-09-02,2026-03-01,6.1,6.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2022,1837,380,eb2_ahead,-2.32,6.6,2026-09-18,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2022,1701,380,eb2_ahead,-3.41,9.1,2027-01-05,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-04-03,2023,775,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB2,2024-05-03,2023,665,54,near_parity,,,,2024-06-01,,,insufficient history
Rest of the World,EB2,2024-06-03,2023,664,54,near_parity,,,,2024-07-01,,,insufficient history
Rest of the World,EB2,2024-07-03,2023,2292,469,eb2_ahead,16.67,12.3,2025-07-11,2024-08-01,11.3,11.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-08-03,2023,2244,469,eb2_ahead,17.16,12.0,2025-08-03,2024-09-01,11.0,11.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-09-03,2023,3147,834,eb2_ahead,26.99,16.8,2026-01-28,2024-10-01,15.9,15.9,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-10-03,2023,3441,120,eb2_ahead,12.49,12.3,2025-10-11,2024-11-01,11.3,11.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-11-03,2023,3198,120,eb2_ahead,10.37,11.4,2025-10-16,2024-12-01,10.5,10.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2024-12-03,2023,2950,120,eb2_ahead,-2.16,10.5,2025-10-19,2025-01-01,9.6,9.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-01-03,2023,4226,121,eb2_ahead,8.53,15.1,2026-04-06,2025-02-01,14.1,14.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-02-03,2023,3820,121,eb2_ahead,6.76,13.6,2026-03-24,2025-03-01,12.7,12.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-03-03,2023,7580,165,eb2_ahead,51.44,27.0,2027-06-04,2025-04-01,26.1,26.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-04-07,2023,10506,172,eb2_ahead,66.81,56.2,2029-12-13,2025-05-01,55.4,55.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-05-05,2023,8811,172,eb2_ahead,54.85,47.2,2029-04-09,2025-06-01,46.3,46.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-08-05,2023,9030,153,eb2_ahead,9.35,48.3,2029-08-14,2025-09-01,47.4,47.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-09-03,2023,7586,153,eb2_ahead,-19.6,21.7,2027-06-24,2025-10-01,20.7,20.7,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-10-02,2023,11971,244,eb2_ahead,21.07,42.7,2029-04-24,2025-11-01,41.7,41.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-11-03,2023,13373,244,eb2_ahead,48.26,47.7,2029-10-25,2025-12-01,46.8,46.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2025-12-03,2023,16529,292,eb2_ahead,98.27,59.0,2030-11-02,2026-01-01,58.0,58.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-01-02,2023,16527,345,eb2_ahead,49.52,59.0,2030-12-01,2026-02-01,58.0,58.0,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2023,15750,305,eb2_ahead,25.84,56.2,2030-10-10,2026-03-01,55.3,55.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-03-03,2023,14282,380,eb2_ahead,-24.97,40.8,2029-07-25,,,,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2026-04-03,2023,11941,380,eb2_ahead,-50.4,34.1,2029-02-03,,,,eb2_ahead: supply-floor rate applied | supply-floor applied
Rest of the World,EB2,2025-12-03,2024,1910,292,eb2_ahead,,,,2026-01-01,,,insufficient history
Rest of the World,EB2,2026-01-02,2024,7049,345,eb2_ahead,,,,2026-02-01,,,insufficient history
Rest of the World,EB2,2026-02-03,2024,7506,305,eb2_ahead,,,,2026-03-01,,,insufficient history
Rest of the World,EB2,2026-03-03,2024,16408,380,eb2_ahead,161.09,58.5,2031-01-17,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-04-03,2024,17086,380,eb2_ahead,110.3,91.4,2033-11-15,,,,eb2_ahead: supply-floor rate applied
Rest of the World,EB2,2026-02-03,2025,0,305,eb2_ahead,,,,,,,zero pending
Rest of the World,EB2,2026-03-03,2025,0,380,eb2_ahead,,,,,,,zero pending
Rest of the World,EB2,2026-04-03,2025,2204,380,eb2_ahead,,,,,,,insufficient history
Rest of the World,EB2,2026-02-03,2026,0,305,eb2_ahead,,,,,,,zero pending
Rest of the World,EB2,2026-03-03,2026,0,380,eb2_ahead,,,,,,,zero pending
Rest of the World,EB2,2026-04-03,2026,825,380,eb2_ahead,,,,,,,insufficient history
Rest of the World,EB3,2024-02-22,2015,55,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB3,2024-03-03,2015,54,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB3,2024-04-03,2015,54,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB3,2024-05-03,2015,52,54,near_parity,-0.04,40.4,2027-09-15,2024-06-01,39.5,39.5,
Rest of the World,EB3,2024-06-03,2015,54,54,near_parity,0.0,,,2024-07-01,,,queue not shrinking
Rest of the World,EB3,2024-07-03,2015,52,469,eb2_ahead,-0.02,0.3,2024-07-11,2024-08-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-08-03,2015,51,469,eb2_ahead,-0.01,0.3,2024-08-11,2024-09-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-09-03,2015,46,834,eb2_ahead,-0.09,0.2,2024-09-10,2024-10-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-10-03,2015,51,120,eb2_ahead,-0.01,0.2,2024-10-08,2024-11-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-11-03,2015,51,120,eb2_ahead,0.0,0.2,2024-11-08,2024-12-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-12-03,2015,51,120,eb2_ahead,0.05,0.2,2024-12-08,2025-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-01-03,2015,51,121,eb2_ahead,0.0,0.2,2025-01-08,2025-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-02-22,2016,81,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB3,2024-03-03,2016,89,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB3,2024-04-03,2016,88,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB3,2024-05-03,2016,67,54,near_parity,-0.2,11.2,2025-04-07,2024-06-01,10.2,10.2,
Rest of the World,EB3,2024-06-03,2016,77,54,near_parity,-0.13,19.4,2026-01-14,2024-07-01,18.5,18.5,
Rest of the World,EB3,2024-07-03,2016,67,469,eb2_ahead,-0.23,0.4,2024-07-13,2024-08-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-08-03,2016,67,469,eb2_ahead,0.0,0.4,2024-08-13,2024-09-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-09-03,2016,66,834,eb2_ahead,-0.12,0.4,2024-09-13,2024-10-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-10-03,2016,66,120,eb2_ahead,-0.01,0.2,2024-10-10,2024-11-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-11-03,2016,66,120,eb2_ahead,-0.01,0.2,2024-11-10,2024-12-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-12-03,2016,66,120,eb2_ahead,0.0,0.2,2024-12-10,2025-01-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-01-03,2016,66,121,eb2_ahead,0.0,0.2,2025-01-10,2025-02-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-02-03,2016,70,121,eb2_ahead,0.04,0.2,2025-02-10,2025-03-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-03-03,2016,60,165,eb2_ahead,-0.07,0.2,2025-03-09,2025-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-04-07,2016,60,172,eb2_ahead,-0.06,0.3,2025-04-16,2025-05-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-05-05,2016,60,172,eb2_ahead,-0.11,0.3,2025-05-14,2025-06-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-08-05,2016,55,153,eb2_ahead,-0.03,0.3,2025-08-13,2025-09-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-09-03,2016,55,153,eb2_ahead,-0.03,0.3,2025-09-11,2025-10-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-10-02,2016,55,244,eb2_ahead,-0.03,0.2,2025-10-07,2025-11-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-11-03,2016,55,244,eb2_ahead,0.0,0.2,2025-11-08,2025-12-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-12-03,2016,55,292,eb2_ahead,0.0,0.2,2025-12-08,2026-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-01-02,2016,55,345,eb2_ahead,0.0,0.2,2026-01-07,2026-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-02-22,2017,131,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB3,2024-03-03,2017,123,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB3,2024-04-03,2017,124,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB3,2024-05-03,2017,109,54,near_parity,-0.31,11.6,2025-04-19,2024-06-01,10.6,10.6,
Rest of the World,EB3,2024-06-03,2017,94,54,near_parity,-0.32,9.8,2025-03-28,2024-07-01,8.9,8.9,
Rest of the World,EB3,2024-07-03,2017,109,469,eb2_ahead,-0.16,0.6,2024-07-20,2024-08-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-08-03,2017,99,469,eb2_ahead,-0.11,0.5,2024-08-19,2024-09-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-09-03,2017,98,834,eb2_ahead,0.04,0.5,2024-09-18,2024-10-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-10-03,2017,94,120,eb2_ahead,-0.16,0.3,2024-10-13,2024-11-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-11-03,2017,60,120,eb2_ahead,-0.42,0.2,2024-11-09,2024-12-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-12-03,2017,73,120,eb2_ahead,-0.27,0.3,2024-12-10,2025-01-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-01-03,2017,66,121,eb2_ahead,-0.3,0.2,2025-01-10,2025-02-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-02-03,2017,73,121,eb2_ahead,0.14,0.3,2025-02-10,2025-03-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-03-03,2017,60,165,eb2_ahead,-0.14,0.2,2025-03-09,2025-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-04-07,2017,66,172,eb2_ahead,0.0,0.4,2025-04-17,2025-05-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-05-05,2017,60,172,eb2_ahead,-0.14,0.3,2025-05-14,2025-06-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-08-05,2017,60,153,eb2_ahead,0.0,0.3,2025-08-14,2025-09-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-09-03,2017,60,153,eb2_ahead,-0.04,0.3,2025-09-12,2025-10-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-10-02,2017,60,244,eb2_ahead,0.0,0.2,2025-10-08,2025-11-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-11-03,2017,60,244,eb2_ahead,0.0,0.2,2025-11-09,2025-12-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-12-03,2017,60,292,eb2_ahead,0.0,0.2,2025-12-09,2026-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-01-02,2017,60,345,eb2_ahead,0.0,0.2,2026-01-08,2026-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-02-03,2017,60,305,eb2_ahead,0.0,0.2,2026-02-09,2026-03-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-03-03,2017,60,380,eb2_ahead,0.0,0.2,2026-03-09,2026-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-04-03,2017,60,380,eb2_ahead,0.0,0.3,2026-04-12,2026-05-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-02-22,2018,207,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB3,2024-03-03,2018,197,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB3,2024-04-03,2018,193,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB3,2024-05-03,2018,154,54,near_parity,-0.75,6.8,2024-11-25,2024-06-01,5.8,5.8,
Rest of the World,EB3,2024-06-03,2018,179,54,near_parity,-0.2,30.1,2026-12-04,2024-07-01,29.1,29.1,
Rest of the World,EB3,2024-07-03,2018,150,469,eb2_ahead,-0.47,0.8,2024-07-27,2024-08-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-08-03,2018,151,469,eb2_ahead,-0.03,0.8,2024-08-27,2024-09-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-09-03,2018,137,834,eb2_ahead,-0.46,0.7,2024-09-25,2024-10-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-10-03,2018,134,120,eb2_ahead,-0.17,0.5,2024-10-17,2024-11-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-11-03,2018,130,120,eb2_ahead,-0.23,0.5,2024-11-17,2024-12-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-12-03,2018,132,120,eb2_ahead,-0.05,0.5,2024-12-17,2025-01-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-01-03,2018,128,121,eb2_ahead,-0.07,0.5,2025-01-16,2025-02-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-02-03,2018,125,121,eb2_ahead,-0.05,0.4,2025-02-16,2025-03-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-03-03,2018,123,165,eb2_ahead,-0.1,0.4,2025-03-16,2025-04-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-04-07,2018,123,172,eb2_ahead,-0.05,0.7,2025-04-27,2025-05-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-05-05,2018,118,172,eb2_ahead,-0.08,0.6,2025-05-24,2025-06-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-08-05,2018,118,153,eb2_ahead,-0.03,0.6,2025-08-24,2025-09-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-09-03,2018,107,153,eb2_ahead,-0.11,0.6,2025-09-20,2025-10-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-10-02,2018,103,244,eb2_ahead,-0.1,0.4,2025-10-13,2025-11-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-11-03,2018,96,244,eb2_ahead,-0.24,0.3,2025-11-13,2025-12-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-12-03,2018,101,292,eb2_ahead,-0.07,0.4,2025-12-13,2026-01-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-01-02,2018,91,345,eb2_ahead,-0.13,0.3,2026-01-11,2026-02-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-02-03,2018,94,305,eb2_ahead,-0.02,0.3,2026-02-13,2026-03-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-03-03,2018,88,380,eb2_ahead,-0.14,0.3,2026-03-12,2026-04-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2026-04-03,2018,84,380,eb2_ahead,-0.08,0.4,2026-04-16,2026-05-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-02-22,2019,344,75,eb2_ahead,,,,2024-03-01,,,insufficient history
Rest of the World,EB3,2024-03-03,2019,332,75,eb2_ahead,,,,2024-04-01,,,insufficient history
Rest of the World,EB3,2024-04-03,2019,327,54,near_parity,,,,2024-05-01,,,insufficient history
Rest of the World,EB3,2024-05-03,2019,297,54,near_parity,-0.66,14.7,2025-07-25,2024-06-01,13.8,13.8,
Rest of the World,EB3,2024-06-03,2019,282,54,near_parity,-0.54,17.0,2025-11-03,2024-07-01,16.1,16.1,
Rest of the World,EB3,2024-07-03,2019,282,469,eb2_ahead,-0.49,1.5,2024-08-17,2024-08-01,0.5,0.5,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-08-03,2019,250,469,eb2_ahead,-0.51,1.3,2024-09-12,2024-09-01,0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-09-03,2019,237,834,eb2_ahead,-0.49,1.3,2024-10-11,2024-10-01,0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-10-03,2019,229,120,eb2_ahead,-0.58,0.8,2024-10-27,2024-11-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-11-03,2019,214,120,eb2_ahead,-0.39,0.8,2024-11-26,2024-12-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2024-12-03,2019,202,120,eb2_ahead,-0.38,0.7,2024-12-24,2025-01-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-01-03,2019,202,121,eb2_ahead,-0.29,0.7,2025-01-24,2025-02-01,-0.3,0.3,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-02-03,2019,190,121,eb2_ahead,-0.26,0.7,2025-02-23,2025-03-01,-0.2,0.2,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-03-03,2019,172,165,eb2_ahead,-0.33,0.6,2025-03-21,2025-04-01,-0.4,0.4,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-04-07,2019,161,172,eb2_ahead,-0.44,0.9,2025-05-03,2025-05-01,0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-05-05,2019,159,172,eb2_ahead,-0.34,0.9,2025-05-30,2025-06-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-08-05,2019,154,153,eb2_ahead,-0.12,0.8,2025-08-30,2025-09-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
Rest of the World,EB3,2025-09-03,2019,149,153,eb2_ahead,-0.08,0.8,2025-09-27,2025-10-01,-0.1,0.1,eb2_ahead: supply-floor rate applied
